('ingredient', 'Fruit', 'Apples', 'Malus_tschonoskii')
('ingredient', 'Fruit', 'Apples', 'Malus_yunnanensis')
('ingredient', 'Fruit', 'Berries', 'Berry')
('ingredient', 'Fruit', 'Berries', 'Amelanchier')
('ingredient', 'Fruit', 'Berries', 'Amelanchier_alnifolia')
('ingredient', 'Fruit', 'Berries', 'Amelanchier_arborea')
('ingredient', 'Fruit', 'Berries', 'Aristotelia_chilensis')
('ingredient', 'Fruit', 'Berries', 'Aronia')
('ingredient', 'Fruit', 'Berries', 'Berberis')
('ingredient', 'Fruit', 'Berries', 'Berberis_heterophylla')
('ingredient', 'Fruit', 'Berries', 'Berberis_microphylla')
('ingredient', 'Fruit', 'Berries', 'Bilberry')
('ingredient', 'Fruit', 'Berries', 'Blackberry')
('ingredient', 'Fruit', 'Berries', 'Blackcurrant')
('ingredient', 'Fruit', 'Berries', 'Blueberry')
('ingredient', 'Fruit', 'Berries', 'Boldo')
('ingredient', 'Fruit', 'Berries', 'Boysenberry')
('ingredient', 'Fruit', 'Berries', 'Canadian_blueberry')
('ingredient', 'Fruit', 'Berries', 'Cranberry')
('ingredient', 'Fruit', 'Berries', 'Cryptocarya_alba')
('ingredient', 'Fruit', 'Berries', 'Dewberry')
('ingredient', 'Fruit', 'Berries', 'Diospyros_digyna')
('ingredient', 'Fruit', 'Berries', 'Diospyros_virginiana')
('ingredient', 'Fruit', 'Berries', 'Fragaria')
('ingredient', 'Fruit', 'Berries', 'Fragaria_chiloensis')
('ingredient', 'Fruit', 'Berries', 'Fragaria_nipponica')
('ingredient', 'Fruit', 'Berries', 'Fragaria_vesca')
('ingredient', 'Fruit', 'Berries', 'Fragaria_yezoensis')
('ingredient', 'Fruit', 'Berries', 'Garden_strawberry')
('ingredient', 'Fruit', 'Berries', 'Gaultheria_mucronata')
('ingredient', 'Fruit', 'Berries', 'Gaylussacia_brachycera')
('ingredient', 'Fruit', 'Berries', 'Gooseberry')
('ingredient', 'Fruit', 'Berries', 'Guavaberry')
('ingredient', 'Fruit', 'Berries', 'Hesperidium')
('ingredient', 'Fruit', 'Berries', 'Highbush_cranberry')
('ingredient', 'Fruit', 'Berries', 'Huckleberry')
('ingredient', 'Fruit', 'Berries', 'Jostaberry')
('ingredient', 'Fruit', 'Berries', 'Kiwifruit')
('ingredient', 'Fruit', 'Berries', 'Loganberry')
('ingredient', 'Fruit', 'Berries', 'Lowbush_cranberry')
('ingredient', 'Fruit', 'Berries', 'Luma_apiculata')
('ingredient', 'Fruit', 'Berries', 'Mammee_apple')
('ingredient', 'Fruit', 'Berries', 'Marshall_strawberry')
('ingredient', 'Fruit', 'Berries', 'Northern_highbush_blueberry')
